May 10 2023 12:30PM,May 12 2023 05:30AM,MAXHEALTH,TrianglePatternWithHA1data.csv,0-30000000-2550-75,313,123,90,PASS,3
May 11 2023 12:30PM,May 12 2023 05:30AM,KIRLOSBROS,TrianglePatternWithHA1data.csv,0-30000000-2575-100,312,8,6,PASS,2
May 17 2023 12:30PM,May 18 2023 05:30AM,KRSNAA,TrianglePatternWithHA1data.csv,0-30000000-2550-75,336,128,100,PASS,2
May 19 2023 12:30PM,May 16 2023 05:30AM,KPITTECH,TrianglePatternWithHA1data.csv,0-300000025-5050-75,282,93,66,PASS,2
May 30 2023 12:30PM,May 31 2023 05:30AM,GRAVITA,TrianglePatternWithHA1data.csv,0-30000000-2550-75,333,122,93,PASS,2
May 30 2023 12:30PM,May 31 2023 05:30AM,TCIEXP,TrianglePatternWithHA1data.csv,0-30000000-2550-75,333,122,93,PASS,2
Jun 01 2023 12:30PM,Jun 02 2023 05:30AM,MARUTI,TrianglePatternWithHA1data.csv,0-30000000-2550-75,421,141,113,PASS,2
Jun 01 2023 12:30PM,Jun 02 2023 05:30AM,ADVENZYMES,TrianglePatternWithHA1data.csv,0-30000000-2550-75,421,141,113,PASS,2
Jun 02 2023 12:30PM,Jun 01 2023 05:30AM,APOLLOPIPE,TrianglePatternWithHA1data.csv,0-30000000-2550-75,437,141,111,PASS,2
Jun 02 2023 12:30PM,Jun 05 2023 05:30AM,HAL,TrianglePatternWithHA1data.csv,0-30000000-2550-75,437,141,111,PASS,4
Jun 06 2023 12:30PM,Jun 06 2023 05:30AM,GLENMARK,TrianglePatternWithHA1data.csv,0-300000025-5050-75,424,162,114,PASS,3
Jun 06 2023 12:30PM,Jun 06 2023 05:30AM,MAHINDCIE,TrianglePatternWithHA1data.csv,0-300000025-5050-75,424,162,114,PASS,3
Jun 12 2023 12:30PM,Jun 13 2023 05:30AM,KRSNAA,TrianglePatternWithHA1data.csv,0-30000000-2550-75,386,117,92,PASS,2
Jun 15 2023 12:30PM,Jun 16 2023 05:30AM,TIINDIA,TrianglePatternWithHA1data.csv,0-30000000-2550-75,428,140,108,PASS,2
Jun 16 2023 12:30PM,Jun 16 2023 05:30AM,EXIDEIND,TrianglePatternWithHA1data.csv,0-30000000-2550-75,404,130,106,PASS,3
Jun 16 2023 12:30PM,Jun 16 2023 05:30AM,HDFCLIFE,TrianglePatternWithHA1data.csv,3000000-80000000-2550-75,404,4,3,PASS,3
Jun 19 2023 12:30PM,Jun 20 2023 05:30AM,ORIENTELEC,TrianglePatternWithHA1data.csv,0-30000000-2550-75,400,128,102,PASS,2
Jun 27 2023 12:30PM,Jun 28 2023 05:30AM,HDFCLIFE,TrianglePatternWithHA1data.csv,3000000-800000025-5050-75,389,2,2,PASS,2
Jun 28 2023 12:30PM,Jun 28 2023 05:30AM,TATAMOTORS,TrianglePatternWithHA1data.csv,3000000-800000025-5050-75,366,3,3,PASS,2
Jun 28 2023 12:30PM,Jun 28 2023 05:30AM,QUESS,TrianglePatternWithHA1data.csv,0-30000000-2550-75,366,94,72,PASS,2
Jun 28 2023 12:30PM,Jun 28 2023 12:30PM,TATAMOTORS,TrianglePatternWithHA1data.csv,3000000-800000025-5050-75,366,3,3,PROGRESS,0
Jun 28 2023 12:30PM,Jun 28 2023 12:30PM,QUESS,TrianglePatternWithHA1data.csv,0-30000000-2550-75,366,94,72,PROGRESS,0
